links,title,time,content,class
https://nltimes.nl/2022/08/03/heat-protocol-activated-dutch-roads-temps-34-degrees-expected,Heat protocol activated on Dutch roads; Temps up to 34 degrees expected,3 August 2022 - 07:35,,TechNature
https://nltimes.nl/2022/08/02/psv-draw-1-1-monaco-first-leg-qualifying-champions-league,PSV draw 1-1 in Monaco in the first leg of qualifying for the Champions League,2 August 2022 - 22:03,,Sports
https://nltimes.nl/2022/08/02/man-37-shot-dead-tilburg-neighborhood,"Man, 37, shot dead in Tilburg neighborhood",2 August 2022 - 19:20,,Crime
https://nltimes.nl/2022/08/02/wolf-pups-spotted-northern-netherlands-first-time,Wolf pups spotted in northern Netherlands for first time,2 August 2022 - 18:30,,TechNature
https://nltimes.nl/2022/08/02/dutch-woman-gets-3-years-us-prison-supporting-terrorism,Dutch woman gets 3 years in U.S. prison for supporting terrorism,2 August 2022 - 17:40,,Crime
https://nltimes.nl/2022/08/02/monkeypox-cases-netherlands-rise-925,Monkeypox cases in Netherlands rise to 925,2 August 2022 - 16:50,,Health
https://nltimes.nl/2022/08/02/covid-related-hospital-admissions-33-week,Covid-related hospital admissions down 33% in a week,2 August 2022 - 15:43,,Health
https://nltimes.nl/2022/08/02/magnet-fisher-pulls-hand-grenade-firearms-amsterdam-canal,"Magnet fisher pulls hand grenade, firearms out of Amsterdam canal",2 August 2022 - 15:10,,Crime
https://nltimes.nl/2022/08/02/schiphol-restrictions-will-cost-sector-millions-klm-sees-extra-cancellations,Further Schiphol restrictions will cost sector millions; KLM sees no extra cancellations,2 August 2022 - 14:21,,Business
https://nltimes.nl/2022/08/02/police-asylum-agency-clashing-registering-asylum-seekers,Police and asylum agency clashing over registering asylum seekers,2 August 2022 - 13:30,,Politics
/2023/01/08/foreign-minister-hoekstra-summons-iranian-ambassador-executions,Foreign Minister Hoekstra summons Iranian ambassador over executions,8 January 2023 - 09:45,,Politics
/2023/01/08/many-people-still-looking-alleged-nazi-treasure-near-ommeren,Many people still looking for alleged Nazi treasure near Ommeren,8 January 2023 - 09:13,,PoliticsCultureWeird
/2023/01/08/train-traffic-zwolle-meppel-back-track-repairs,Train traffic between Zwolle and Meppel back on track after repairs,8 January 2023 - 08:30,,1-1-2Business
https://nltimes.nl/2022/08/02/one-eight-netherlands-residents-struggle-pain-daily,One in eight Netherlands residents struggle with pain daily,2 August 2022 - 12:40,,Health
https://nltimes.nl/2022/08/02/circuit-zandvoort-keeps-environmental-permit-time,Circuit Zandvoort keeps environmental permit for time being,2 August 2022 - 11:50,,TechNatureSports
https://nltimes.nl/2022/08/02/schiphol-also-limit-passenger-numbers-september-october,"Schiphol to also limit passenger numbers in September, October",2 August 2022 - 10:32,,Business
https://nltimes.nl/2022/08/02/women-found-highway-bridge-mother-daughter,Women found under highway bridge were mother and daughter,2 August 2022 - 10:10,,Crime
https://nltimes.nl/2022/08/02/magnet-fishing-turns-dead-body-amsterdam-canal,Magnet fishing turns up dead body in Amsterdam canal,2 August 2022 - 09:22,,Crime
https://nltimes.nl/2022/08/02/dutch-girl-8-drowns-french-campsite,"Dutch girl, 8, drowns at French campsite",2 August 2022 - 08:57,,1-1-2
https://nltimes.nl/2022/08/02/staff-shortages-increasing-sick-leave-company-doctors,Staff shortages increasing sick leave: Company doctors,2 August 2022 - 08:32,,HealthBusiness
https://nltimes.nl/2022/08/02/netherlands-parents-can-now-take-paid-parental-leave,Netherlands parents can now take paid parental leave,2 August 2022 - 08:01,,Business
https://nltimes.nl/2022/08/02/tens-thousands-claims-delayed-canceled-flights,"Tens of thousands of claims over delayed, canceled flights",2 August 2022 - 07:33,,Business
https://nltimes.nl/2022/08/01/weather-thermometers-hit-tropical-30-degrees-wednesday,Weather: Thermometers to hit tropical 30 degrees by Wednesday,1 August 2022 - 19:40,,TechNature
https://nltimes.nl/2022/08/01/ocean-cleanup-pulls-first-100000-kg-plastic-pacific,"Ocean Cleanup pulls first 100,000 kg of plastic from Pacific",1 August 2022 - 18:50,,TechNatureInnovation
https://nltimes.nl/2022/08/01/woman-found-dead-body-bridge-now-police-custody,Woman found with dead body under bridge now in police custody,1 August 2022 - 17:59,,Crime
https://nltimes.nl/2022/08/01/video-clashes-police-farmers-rally-almelo-covid-deniers-join-protest,Video: Clashes with police at farmers rally in Almelo; Covid deniers join protest,1 August 2022 - 17:10,,CrimePolitics
https://nltimes.nl/2022/08/01/pupils-want-christian-school-prosecuted-forcing-gay-lesbian-students-come,"Pupils want Christian school prosecuted for forcing gay, lesbian students to come out",1 August 2022 - 16:19,,Crime
https://nltimes.nl/2022/08/01/schiphol-chaos-continues-missed-flights-long-lines-today,"Schiphol chaos continues with more missed flights, long lines today",1 August 2022 - 15:20,,Business
https://nltimes.nl/2022/08/01/mark-rutte-equals-record-longest-sitting-dutch-prime-minister,Mark Rutte equals record for longest sitting Dutch Prime Minister,1 August 2022 - 14:40,,Politics
https://nltimes.nl/2022/08/01/dutch-man-missing-utah-two-months-family-baffled,Dutch man missing in Utah for two months; Family baffled,1 August 2022 - 13:50,,1-1-2
https://nltimes.nl/2022/08/01/wages-still-rising-well-inflation,"Wages still rising, but well below inflation ",1 August 2022 - 13:00,,Business
/2023/01/08/foreign-minister-hoekstra-summons-iranian-ambassador-executions,Foreign Minister Hoekstra summons Iranian ambassador over executions,8 January 2023 - 09:45,,Politics
/2023/01/08/many-people-still-looking-alleged-nazi-treasure-near-ommeren,Many people still looking for alleged Nazi treasure near Ommeren,8 January 2023 - 09:13,,PoliticsCultureWeird
/2023/01/08/train-traffic-zwolle-meppel-back-track-repairs,Train traffic between Zwolle and Meppel back on track after repairs,8 January 2023 - 08:30,,1-1-2Business
https://nltimes.nl/2022/08/01/amsterdam-student-association-vandalized-anti-sexism-graffiti,Amsterdam student association vandalized with anti-sexism graffiti,1 August 2022 - 11:20,,Crime
https://nltimes.nl/2022/08/01/woman-found-dead-haaksbergen-bridge-another-hospitalized-injuries,Woman found dead under Haaksbergen bridge; Another hospitalized with injuries,1 August 2022 - 10:31,,Crime
https://nltimes.nl/2022/08/01/dutch-cyclist-annemiek-van-vleugen-decisively-wins-tour-de-france-femmes,Dutch cyclist Annemiek van Vleugen decisively wins Tour de France Femmes,1 August 2022 - 09:39,,Sports
https://nltimes.nl/2022/08/01/missing-dutch-tourist-found-dead-curacao,Missing Dutch tourist found dead on Curacao,1 August 2022 - 09:00,,TechNature
https://nltimes.nl/2022/08/01/rotterdam-train-traffic-back-normal-sunday-shutdown,Rotterdam train traffic back to normal after Sunday shutdown,1 August 2022 - 08:29,,Business
https://nltimes.nl/2022/08/01/refugees-council-sues-dutch-state-asylum-reception-crisis,Refugees' council sues Dutch State over asylum reception crisis,1 August 2022 - 08:07,,Politics
https://nltimes.nl/2022/08/01/schiphol-allowing-departing-passengers-month,Schiphol allowing more departing passengers this month,1 August 2022 - 07:31,,Business
https://nltimes.nl/2022/08/01/new-labor-law-takes-effect-today-gives-staff-clarity-regularity-work,"New labor law takes effect today; Gives staff more clarity, regularity in their work",1 August 2022 - 00:12,,Business
https://nltimes.nl/2022/07/31/rotterdam-unveils-new-monument-commemorate-deportation-citys-jews,Rotterdam unveils new monument to commemorate deportation of city's Jews,31 July 2022 - 19:00,,CultureArt
https://nltimes.nl/2022/07/31/mood-among-private-investors-remains-gloomy-ing,Mood among private investors remains very gloomy: ING,31 July 2022 - 18:10,,Business
https://nltimes.nl/2022/07/31/police-arrest-45-people-preventative-search-rotterdam-festivals,Police arrest 45 people in preventative search during Rotterdam festivals,31 July 2022 - 17:20,,CrimeCultureEntertainment
https://nltimes.nl/2022/07/31/f1-verstappen-wins-hungarian-grand-prix,F1: Verstappen wins the Hungarian Grand Prix ,31 July 2022 - 16:50,,Sports
https://nltimes.nl/2022/07/31/many-amsterdammers-feel-endangered-high-speed-e-bikes-cycle-paths,Many Amsterdammers feel endangered by high-speed e-bikes on cycle paths,31 July 2022 - 16:30,,PoliticsTechNature
https://nltimes.nl/2022/07/31/police-looking-car-occupants-highway-waste-dumping-investigation,Police are looking for car occupants in highway waste dumping investigation,31 July 2022 - 15:40,,Crime
https://nltimes.nl/2022/07/31/police-officer-suffers-concussion-beating-suspects-leeuwarden,Police officer suffers concussion after beating from suspects in Leeuwarden,31 July 2022 - 14:50,,Crime
https://nltimes.nl/2022/07/31/students-attend-special-education-due-lack-resources-staff-schools,"More students attend special education due to lack of resources, staff in schools",31 July 2022 - 14:00,,HealthPoliticsCultureLifestyle
https://nltimes.nl/2022/07/31/warm-dry-holiday-weather-forecast-august,"Warm, dry holiday weather forecast for August",31 July 2022 - 13:10,,TechNatureCultureLifestyle
https://nltimes.nl/2022/07/31/police-search-dog-helicopter-escaped-injured-motorist,"Police search with dog and helicopter for escaped, injured motorist",31 July 2022 - 12:20,,Crime
/2023/01/08/foreign-minister-hoekstra-summons-iranian-ambassador-executions,Foreign Minister Hoekstra summons Iranian ambassador over executions,8 January 2023 - 09:45,,Politics
/2023/01/08/many-people-still-looking-alleged-nazi-treasure-near-ommeren,Many people still looking for alleged Nazi treasure near Ommeren,8 January 2023 - 09:13,,PoliticsCultureWeird
/2023/01/08/train-traffic-zwolle-meppel-back-track-repairs,Train traffic between Zwolle and Meppel back on track after repairs,8 January 2023 - 08:30,,1-1-2Business
https://nltimes.nl/2022/07/31/major-fire-breaks-three-roosendaal-homes-scheduled-demolition,Major fire breaks out in three Roosendaal homes scheduled for demolition,31 July 2022 - 11:30,,1-1-2
https://nltimes.nl/2022/07/31/explosion-damages-house-former-surrender-leaders-girlfriend,Explosion damages house of former No Surrender leader's girlfriend,31 July 2022 - 10:40,,Crime
https://nltimes.nl/2022/07/31/incidents-football-fan-violence-rise-2022,Incidents of football fan violence on the rise in 2022,31 July 2022 - 09:47,,CrimeSports
https://nltimes.nl/2022/07/31/fire-erupts-along-a7-near-marum-farmers-protested-saturday,Fire erupts along A7 near Marum where farmers protested on Saturday,31 July 2022 - 09:03,,Crime1-1-2Politics
https://nltimes.nl/2022/07/31/unidentified-body-found-area-curacao-dutch-tourist-went-missing,Unidentified body found in area of Curacao where Dutch tourist went missing,31 July 2022 - 08:27,,1-1-2
https://nltimes.nl/2022/07/31/people-rush-buy-firewood-winter-response-high-gas-prices,People rush to buy firewood for winter in response to high gas prices,31 July 2022 - 07:55,,PoliticsBusinessTechNature
https://nltimes.nl/2022/07/30/psv-beat-ajax-8-goal-thriller-win-johan-cruijff-shield-amsterdam,PSV beat Ajax In an 8-goal thriller to win the Johan Cruijff shield in Amsterdam,30 July 2022 - 22:35,,Sports
https://nltimes.nl/2022/07/30/police-arrest-zwolle-man-suspected-arson-a28-farmers-protest,Police arrest Zwolle man suspected of arson during A28 farmers protest,30 July 2022 - 18:40,,CrimePolitics
https://nltimes.nl/2022/07/30/verstappen-starts-10th-hungary-qualifying-issues-fans-told-respectful,Verstappen starts from 10th in Hungary after qualifying issues; Fans told to be more respectful,30 July 2022 - 17:50,,Sports
https://nltimes.nl/2022/07/30/tumor-found-former-ajax-striker-sebastien-haller-malignant,Tumor found in former Ajax striker Sebastien Haller is malignant,30 July 2022 - 17:00,,Sports
https://nltimes.nl/2022/07/30/temporary-tweede-kamer-building-undergo-long-list-renovations,Temporary Tweede Kamer building to undergo 'very long list' of renovations,30 July 2022 - 16:10,,PoliticsBusiness
https://nltimes.nl/2022/07/30/public-prosecution-service-will-use-traffic-cameras-investigate-farmers-waste-dumping,Public Prosecution Service will use traffic cameras to investigate farmers' waste dumping,30 July 2022 - 15:20,,CrimePolitics
https://nltimes.nl/2022/07/30/municipalities-may-forced-create-shelters-asylum-seekers,Municipalities may be forced to create shelters for asylum seekers,30 July 2022 - 14:30,,Politics
https://nltimes.nl/2022/07/30/unknown-swimmer-drowns-sea-texel,Unknown swimmer drowns in the sea at Texel,30 July 2022 - 13:40,,1-1-2TechNature
https://nltimes.nl/2022/07/30/student-society-leader-resigns-extreme-misogynistic-speeches,Student society leader resigns over extreme misogynistic speeches,30 July 2022 - 12:50,,PoliticsCultureLifestyle
https://nltimes.nl/2022/07/30/regions-start-preventive-vaccination-monkeypox-virus,More regions start with preventive vaccination against monkeypox virus,30 July 2022 - 12:00,,Health
https://nltimes.nl/2022/07/30/hospitals-say-autumn-coronavirus-wave-delay-regular-care,Hospitals say autumn coronavirus wave could delay regular care,30 July 2022 - 11:10,,Health
https://nltimes.nl/2022/07/30/thalys-passengers-stranded-hours-delays-expected-saturday,Thalys passengers again stranded for hours with more delays expected Saturday,30 July 2022 - 10:20,,Business
/2023/01/08/foreign-minister-hoekstra-summons-iranian-ambassador-executions,Foreign Minister Hoekstra summons Iranian ambassador over executions,8 January 2023 - 09:45,,Politics
/2023/01/08/many-people-still-looking-alleged-nazi-treasure-near-ommeren,Many people still looking for alleged Nazi treasure near Ommeren,8 January 2023 - 09:13,,PoliticsCultureWeird
/2023/01/08/train-traffic-zwolle-meppel-back-track-repairs,Train traffic between Zwolle and Meppel back on track after repairs,8 January 2023 - 08:30,,1-1-2Business
https://nltimes.nl/2022/07/30/pride-events-demonstrations-take-amsterdam-coming-week,"Pride events, demonstrations take over Amsterdam in coming week",30 July 2022 - 09:25,,PoliticsCultureLifestyle
https://nltimes.nl/2022/07/30/police-give-description-dutch-tourist-missing-curacao,Police give description of Dutch tourist missing in Curaçao,30 July 2022 - 08:57,,1-1-2
https://nltimes.nl/2022/07/30/busiest-weekend-year-expected-european-roads,Busiest weekend of the year expected on European roads,30 July 2022 - 08:44,,CultureLifestyle
https://nltimes.nl/2022/07/29/eu35-million-worth-cocaine-intercepted-rotterdam-port,€35 million worth of cocaine intercepted at Rotterdam port,29 July 2022 - 19:00,,Crime
https://nltimes.nl/2022/07/29/lowlands-great-example-events-organized-mayor-says,"Lowlands a great example of how events should be organized, mayor says",29 July 2022 - 18:10,,PoliticsCultureEntertainment
https://nltimes.nl/2022/07/29/ouddorp-cleanest-beach-netherlands,Ouddorp has cleanest beach in Netherlands,29 July 2022 - 17:20,,TechNature
https://nltimes.nl/2022/07/29/vdl-nedcar-can-work-bmw-4-months,VDL Nedcar can work for BMW for 4 more months,29 July 2022 - 16:30,,Business
https://nltimes.nl/2022/07/29/bullet-flies-babys-room-hague-shooting,Bullet flies through baby's room in Hague shooting,29 July 2022 - 15:40,,Crime
https://nltimes.nl/2022/07/29/new-round-covid-vaccinations-starting-september,New round of Covid vaccinations starting in September,29 July 2022 - 14:50,,Health
https://nltimes.nl/2022/07/29/friesland-dance-teacher-accused-child-sex-abuse,Friesland dance teacher accused of child sex abuse,29 July 2022 - 14:00,,Crime
https://nltimes.nl/2022/07/29/netherlands-prices-increasing-fastest-eu,Netherlands prices increasing fastest in EU,29 July 2022 - 13:10,,Business
https://nltimes.nl/2022/07/29/netherlands-third-digitized-country-eu,Netherlands third most digitized country in EU,29 July 2022 - 12:20,,BusinessTechInnovation
https://nltimes.nl/2022/07/29/video-possible-drug-lab-found-large-fire-gelderland-town,Video: Possible drug lab found after large fire in Gelderland town,29 July 2022 - 11:30,,Crime1-1-2
https://nltimes.nl/2022/07/29/limburg-wants-ban-windmills-around-planned-location-einstein-telescope,Limburg wants to ban windmills around planned location for Einstein Telescope,29 July 2022 - 10:40,,TechScience
https://nltimes.nl/2022/07/29/asylum-agency-verge-collapse-due-absenteeism,Asylum agency on verge of collapse due to absenteeism ,29 July 2022 - 09:53,,Business
https://nltimes.nl/2022/07/29/farmers-dump-junk-around-14-roads-overnight-road-services-claim-damages,Farmers dump junk around 14 roads overnight; Road services to claim damages,29 July 2022 - 09:12,,Politics
https://nltimes.nl/2022/07/29/air-france-klm-books-profit-despite-airport-chaos-staff-shortages-long-term-problem,Air France-KLM books profit despite airport chaos; Staff shortages a long-term problem,29 July 2022 - 08:44,,Business
https://nltimes.nl/2022/07/29/municipalities-discriminating-taking-ukrainian-refugees-human-rights-board,Municipalities discriminating by only taking in Ukrainian refugees: Human rights board,29 July 2022 - 08:07,,Politics
/2023/01/08/foreign-minister-hoekstra-summons-iranian-ambassador-executions,Foreign Minister Hoekstra summons Iranian ambassador over executions,8 January 2023 - 09:45,,Politics
/2023/01/08/many-people-still-looking-alleged-nazi-treasure-near-ommeren,Many people still looking for alleged Nazi treasure near Ommeren,8 January 2023 - 09:13,,PoliticsCultureWeird
/2023/01/08/train-traffic-zwolle-meppel-back-track-repairs,Train traffic between Zwolle and Meppel back on track after repairs,8 January 2023 - 08:30,,1-1-2Business
https://nltimes.nl/2022/07/29/netherlands-inflation-rising-116-percent-july,Netherlands inflation rising again; 11.6 percent in July,29 July 2022 - 07:33,,Business
https://nltimes.nl/2022/07/28/murder-convict-arrested-netherlands-must-serve-23-years-turkey,Murder convict arrested in Netherlands; Must serve 23 years in Turkey,28 July 2022 - 18:40,,Crime
https://nltimes.nl/2022/07/28/energy-theft-rise-due-high-prices,Energy theft on the rise due to high prices,28 July 2022 - 17:50,,Business
https://nltimes.nl/2022/07/28/drugs-found-investigation-rotterdam-shootings-multiple-arrests,Drugs found in investigation into Rotterdam shootings; Multiple arrests,28 July 2022 - 17:00,,Crime
https://nltimes.nl/2022/07/28/tax-office-hard-reach-phone-waiting-times-hour,Tax office hard to reach by phone; Waiting times up to an hour,28 July 2022 - 16:10,,Business
https://nltimes.nl/2022/07/28/farmers-block-a35-highway-barbecue-pro-farmer-mp-threatened,Farmers block A35 highway for barbecue; Pro-farmer MP threatened,28 July 2022 - 15:20,,Politics
https://nltimes.nl/2022/07/28/supplying-freshwater-challenge-places-dutch-water-boards,"Supplying freshwater ""a challenge"" in more and more places: Dutch Water Boards",28 July 2022 - 14:30,,TechNature
https://nltimes.nl/2022/07/28/video-fire-breaks-amsterdam-apartment-complex-top-3-floors-evacuated,Video: Fire breaks out in Amsterdam apartment complex; Top 3 floors evacuated,28 July 2022 - 13:43,,1-1-2
https://nltimes.nl/2022/07/28/dutch-govt-decides-sheltering-asylum-seekers-offshore-cruise-ships,Dutch gov't decides against sheltering asylum seekers on offshore cruise ships,28 July 2022 - 12:50,,Politics
https://nltimes.nl/2022/07/28/farmers-highway-protest-life-threatening-unacceptable-dutch-pm,Farmers' highway protest life-threatening and unacceptable: Dutch PM,28 July 2022 - 11:55,,Politics
https://nltimes.nl/2022/07/28/netherlands-population-numbers-boosted-ukrainian-refugees,Netherlands population numbers boosted by Ukrainian refugees,28 July 2022 - 11:10,,CultureLifestyle
https://nltimes.nl/2022/07/28/expected-increase-student-loan-interests-religious-dilemma-muslim-students,Expected increase in student loan interests a religious dilemma for Muslim students,28 July 2022 - 10:20,,Business
https://nltimes.nl/2022/07/28/farmer-wont-punished-cutting-trees-nitrogen-protest,Farmer won't be punished for cutting down trees in nitrogen protest,28 July 2022 - 09:30,,TechNature
https://nltimes.nl/2022/07/28/dutch-tourist-missing-curacao,Dutch tourist missing in Curacao,28 July 2022 - 08:55,,1-1-2
https://nltimes.nl/2022/07/28/lady-gaga-fans-stuck-sleeping-station-arnhem-concert-annoying-organizers-says,"Lady Gaga fans stuck sleeping at station after Arnhem concert; Annoying, organizers says",28 July 2022 - 08:34,,CultureEntertainment
https://nltimes.nl/2022/07/28/police-undercover-unit-overhauled-abuses,Police undercover unit overhauled after abuses,28 July 2022 - 08:07,,Business
https://nltimes.nl/2022/07/28/various-highways-closed-farmers-protest-nitrogen-policy,Various highways closed as farmers protest nitrogen policy,28 July 2022 - 07:40,,Politics
https://nltimes.nl/2022/07/27/dutch-supplier-heat-pumps-sold-end-2022,Dutch supplier: Heat pumps sold out until end 2022,27 July 2022 - 17:30,,Business
/2023/01/08/foreign-minister-hoekstra-summons-iranian-ambassador-executions,Foreign Minister Hoekstra summons Iranian ambassador over executions,8 January 2023 - 09:45,,Politics
/2023/01/08/many-people-still-looking-alleged-nazi-treasure-near-ommeren,Many people still looking for alleged Nazi treasure near Ommeren,8 January 2023 - 09:13,,PoliticsCultureWeird
/2023/01/08/train-traffic-zwolle-meppel-back-track-repairs,Train traffic between Zwolle and Meppel back on track after repairs,8 January 2023 - 08:30,,1-1-2Business
https://nltimes.nl/2022/07/27/farmers-party-shooting-polls-coalition-trouble,Farmers' party shooting up in polls; Coalition in trouble,27 July 2022 - 16:40,,Politics
https://nltimes.nl/2022/07/27/eurogames-kick-nijmegen,EuroGames kick off in Nijmegen,27 July 2022 - 15:50,,Sports
https://nltimes.nl/2022/07/27/pharmacies-struggling-staff-medicine-shortages-abn-amro,"Pharmacies struggling with staff, medicine shortages: ABN Amro",27 July 2022 - 15:00,,Health
https://nltimes.nl/2022/07/27/pleas-farmers-stop-dangerous-protest-actions-multiple-highways-still-closed,Pleas for farmers to stop dangerous protest actions; Multiple highways still closed,27 July 2022 - 14:10,,Politics
https://nltimes.nl/2022/07/27/key-player-international-child-porn-network-arrested-zaandam,"""Key player"" in international child porn network arrested in Zaandam",27 July 2022 - 13:20,,Crime
https://nltimes.nl/2022/07/27/dutch-gas-prices-second-highest-europe,Dutch gas prices second highest in Europe,27 July 2022 - 12:30,,Business
https://nltimes.nl/2022/07/27/another-suspect-arrested-peter-r-de-vries-assassination,Another suspect arrested for Peter R. de Vries assassination,27 July 2022 - 11:41,,Crime
https://nltimes.nl/2022/07/27/36000-raised-7-year-old-sole-survivor-canoe-accident,"Over 36,000 raised for 7-year-old sole survivor of canoe accident",27 July 2022 - 10:50,,1-1-2
https://nltimes.nl/2022/07/27/thats-get-farmers-group-says-new-protests-wont-talk-govt,"""That's what you get,"" farmers' group says about new protests; Won't talk to gov't ",27 July 2022 - 09:59,,Politics
https://nltimes.nl/2022/07/27/new-footage-adam-student-association-party-criticism-mounts,New footage of A'dam student association party as criticism mounts,27 July 2022 - 09:21,,Crime
https://nltimes.nl/2022/07/27/covid-19-caused-8-netherlands-deaths-first-quarter,Covid-19 caused 8% of Netherlands deaths in first quarter,27 July 2022 - 08:40,,Health
https://nltimes.nl/2022/07/27/haggling-lower-price-possible-dutch-housing-market,Haggling for lower price possible again on Dutch housing market,27 July 2022 - 08:03,,Business
https://nltimes.nl/2022/07/27/farmers-protesting-highways-hay-bales-burning-along-a28,Farmers protesting on highways again; Hay bales burning along A28,27 July 2022 - 07:36,,Business
https://nltimes.nl/2022/07/26/amsterdam-student-assoc-loses-subsidy-sexist-comments,Amsterdam student assoc. again loses subsidy over sexist comments,26 July 2022 - 19:50,,Business
https://nltimes.nl/2022/07/26/canoe-capsizing-killed-3-members-german-family-tragic-accident-police-say,"Canoe capsizing that killed 3 members of German family a tragic accident, police say",26 July 2022 - 19:00,,1-1-2
https://nltimes.nl/2022/07/26/nearly-2-million-netherlands-residents-cryptocurrencies,Nearly 2 million Netherlands residents own cryptocurrencies,26 July 2022 - 18:10,,Business
https://nltimes.nl/2022/07/26/netherlands-monkeypox-cases-climbs-818,Netherlands monkeypox cases climbs to 818,26 July 2022 - 17:20,,Health
https://nltimes.nl/2022/07/26/covid-patients-hospital-1100-positive-tests-drop-27,"Covid patients in hospital below 1,100; Positive tests drop by 27%",26 July 2022 - 15:41,,Health
/2023/01/08/foreign-minister-hoekstra-summons-iranian-ambassador-executions,Foreign Minister Hoekstra summons Iranian ambassador over executions,8 January 2023 - 09:45,,Politics
/2023/01/08/many-people-still-looking-alleged-nazi-treasure-near-ommeren,Many people still looking for alleged Nazi treasure near Ommeren,8 January 2023 - 09:13,,PoliticsCultureWeird
/2023/01/08/train-traffic-zwolle-meppel-back-track-repairs,Train traffic between Zwolle and Meppel back on track after repairs,8 January 2023 - 08:30,,1-1-2Business
https://nltimes.nl/2022/07/26/eu-countries-agree-cut-gas-usage-15-dutch-minister-says,"EU countries agree to cut gas usage; By 15%, Dutch Minister says",26 July 2022 - 15:40,,Politics
https://nltimes.nl/2022/07/26/english-language-scammers-posing-dutch-authorities-stole-eu17-million,English-language scammers posing as Dutch authorities stole €1.7 million,26 July 2022 - 14:50,,Crime
https://nltimes.nl/2022/07/26/dutch-doctors-using-fewer-radiation-sessions-treat-cancer-patients-since-covid,Dutch doctors using fewer radiation sessions to treat cancer patients since Covid,26 July 2022 - 14:00,,Health
https://nltimes.nl/2022/07/26/nijmegen-sees-spike-positive-covid-tests-vierdaagse-marches,Nijmegen sees spike in positive Covid tests after Vierdaagse marches,26 July 2022 - 13:10,,Health
https://nltimes.nl/2022/07/26/dutch-forensic-institute-working-methods-uncover-criminals-hidden-messages,Dutch forensic institute working on methods to uncover criminals' hidden messages,26 July 2022 - 12:20,,CrimeTechScience
https://nltimes.nl/2022/07/26/unclear-ukrainians-nl-can-get-residency-passport-stamp-september-deadline,Unclear if all Ukrainians in NL can get residency passport stamp by September deadline,26 July 2022 - 11:30,,Politics
https://nltimes.nl/2022/07/26/hours-worked-home-doubled-since-covid-pandemic,Hours worked from home doubled since Covid pandemic,26 July 2022 - 10:40,,Business
https://nltimes.nl/2022/07/26/schiphol-handling-passengers-next-month-expect-long-lines-peak-days,Schiphol handling more passengers next month; Expect long lines on peak days,26 July 2022 - 09:46,,Business
https://nltimes.nl/2022/07/26/2022-sixth-driest-year-dutch-history,2022 the sixth driest year in Dutch history,26 July 2022 - 09:14,,TechNature
https://nltimes.nl/2022/07/26/long-covid-patients-going-abroad-blood-filtration-treatment,Long Covid patients going abroad for blood filtration treatment,26 July 2022 - 08:37,,Health
https://nltimes.nl/2022/07/26/amsterdam-student-assoc-investigated-misogynistic-statements,Amsterdam student assoc. investigated for misogynistic statements,26 July 2022 - 08:09,,Business
https://nltimes.nl/2022/07/26/social-organizations-plead-pm-rutte-take-control-asylum-crisis,Social organizations plead with PM Rutte to take control of asylum crisis,26 July 2022 - 07:32,,Politics
https://nltimes.nl/2022/07/25/half-netherlands-workers-part-time-jobs,Half of Netherlands workers have part-time jobs,25 July 2022 - 19:05,,Business
https://nltimes.nl/2022/07/25/pearl-jam-take-stage-amsterdam-tonight-eddie-vedder-illness,Pearl Jam to take the stage in Amsterdam tonight after Eddie Vedder illness,25 July 2022 - 18:12,,CultureEntertainment
